sample_id,cell_id,channel,crop_path,label,confidence,notes,annotated_at,top_genes
445,cljdgbnl-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/cljdgbnl-1.tif,,,,,"PTPRC, MS4A1, HLA-DRA, ITGAX, VIM"
446,cljicoco-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/cljicoco-1.tif,,,,,"HLA-DRA, MS4A1, CXCR4, VIM, MPEG1"
447,cljnkjji-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/cljnkjji-1.tif,,,,,"MS4A1, CXCR4, HLA-DRA, SPIB, PTPRC"
448,cllijigj-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/cllijigj-1.tif,,,,,"VIM, CFB, HLA-DRA, PDPN, HAVCR2"
449,clobpmbj-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/clobpmbj-1.tif,,,,,"IL7R, PTPRC, HLA-DRA, BCL2L11, CYTIP"
450,cmakgjnj-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/cmakgjnj-1.tif,,,,,"HLA-DRA, MPEG1, VIM, IRF8, CXCR4"
451,cmbgimjg-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/cmbgimjg-1.tif,,,,,"VIM, MS4A1, HLA-DRA, CXCR4, CYTIP"
452,dbjbgoep-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dbjbgoep-1.tif,,,,,"TNC, TIGIT, IL7R, SELL, CDK1"
453,dbpgjfee-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dbpgjfee-1.tif,,,,,"C1orf162, HLA-DRA, PTPRC, CD3E, MS4A1"
454,dcdpiclf-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dcdpiclf-1.tif,,,,,"VIM, HLA-DRA, PTPRC, MS4A1, BASP1"
455,dceamobb-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dceamobb-1.tif,,,,,"HLA-DRA, MS4A1, PTPRC, CD83, CD79A"
456,dcjikjfo-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dcjikjfo-1.tif,,,,,"MS4A1, HLA-DRA, HLA-DRB1, CXCR4, CD79A"
457,dcldelil-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dcldelil-1.tif,,,,,"MS4A1, HLA-DRA, TRAC, LY86, VIM"
458,dibgegck-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dibgegck-1.tif,,,,,"SELL, PECAM1, HLA-DRB1, PRDM1, VIM"
459,dibgegol-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dibgegol-1.tif,,,,,"VIM, TNC, CD3E, CTLA4, IL7R"
460,dppfdelb-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/dppfdelb-1.tif,,,,,"PTPRC, HLA-DRA, VIM, BCL2L11, CD3E"
461,eapogjnf-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/eapogjnf-1.tif,,,,,"HLA-DRA, VIM, PTPRC, MS4A1, CXCR4"
462,ebbemneh-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ebbemneh-1.tif,,,,,"MS4A1, HLA-DRA, CD69, CXCR4, MYC"
463,ebggbeko-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ebggbeko-1.tif,,,,,"PTPRC, FOXP3, IL2RA, VIM, TIGIT"
464,ebpcmahf-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ebpcmahf-1.tif,,,,,"HLA-DRA, BANK1, VIM, MS4A1, IRF8"
465,ebpkdace-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ebpkdace-1.tif,,,,,"VIM, HLA-DRA, TCL1A, CD68, MS4A1"
466,ecajongl-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ecajongl-1.tif,,,,,"MS4A1, HLA-DRA, PLA2G7, PDPN, OPRPN"
467,eccljebn-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/eccljebn-1.tif,,,,,"HLA-DRA, PTPRC, MS4A1, BANK1, TCL1A"
468,echaoinf-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/echaoinf-1.tif,,,,,"MS4A1, VIM, BANK1, CXCR4, PTPRC"
469,ecijohaj-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ecijohaj-1.tif,,,,,"MS4A1, CD79A, HLA-DRA, VIM, CD69"
470,ecjipckk-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ecjipckk-1.tif,,,,,"MS4A1, HLA-DRA, VIM, TCF4, SELL"
471,ecmghnnl-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ecmghnnl-1.tif,,,,,"HLA-DRA, VIM, CYTIP, MS4A1, CD19"
472,ecpgaofa-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ecpgaofa-1.tif,,,,,"MS4A1, PTPRC, HLA-DRA, VIM, GPR183"
473,edckahdg-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/edckahdg-1.tif,,,,,"BANK1, MS4A1, MPEG1, HLA-DRA, PTPRC"
474,edlmgdgh-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/edlmgdgh-1.tif,,,,,"MS4A1, HLA-DRA, VIM, CXCR4, PLCG2"
475,eeogojdl-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/eeogojdl-1.tif,,,,,"CXCR4, BANK1, MDM2, CD79A, HLA-DRA"
476,efdcamho-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/efdcamho-1.tif,,,,,"HLA-DRA, MZB1, VIM, MS4A1, PTPRC"
477,egpfifda-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/egpfifda-1.tif,,,,,"VIM, MZB1, MS4A1, CXCR4, FGFBP1"
478,ehjdcgpa-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/ehjdcgpa-1.tif,,,,,"PTEN, PLCG2, MS4A1, HLA-DRA, MS4A6A"
479,eigbffdf-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/eigbffdf-1.tif,,,,,"VIM, HLA-DRA, MS4A1, PTPRC, LY86"
480,engaceoi-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/engaceoi-1.tif,,,,,"MS4A1, CD3E, PECAM1, PTPRC, IL7R"
481,eponhhdl-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/eponhhdl-1.tif,,,,,"VIM, MS4A1, FBN1, HLA-DRA, CCL19"
482,hbaohabc-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/hbaohabc-1.tif,,,,,"HLA-DRA, PTPRC, PTEN, CD79A, PRDM1"
483,hcohachg-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/hcohachg-1.tif,,,,,"VIM, TNC, PTPRC, PTGDS, CD8A"
484,hcpbedhm-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/hcpbedhm-1.tif,,,,,"VIM, CD79A, CD19, TNFRSF13B, MS4A1"
485,hfacfofi-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/hfacfofi-1.tif,,,,,"HLA-DRA, VIM, KRT8, GEM, C1orf162"
486,hhbbfjec-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/hhbbfjec-1.tif,,,,,"BANK1, FBLN1, VIM, SERPINB9, MEDAG"
487,hinfbogn-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/hinfbogn-1.tif,,,,,"VIM, SERPINB9, MS4A1, CD4, IRF8"
488,hkeggfdn-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/hkeggfdn-1.tif,,,,,"PTGDS, VIM, DST, STEAP4, PDGFRB"
489,jgolnddo-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/jgolnddo-1.tif,,,,,"VIM, HLA-DRA, BCL2L11, MS4A1, PTPRC"
490,jhgolmog-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/jhgolmog-1.tif,,,,,"MS4A1, HLA-DRA, CXCR4, CD79A, VIM"
491,jhlipiap-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/jhlipiap-1.tif,,,,,"CD3G, PTPRC, HLA-DRA, HLA-DRB1, CXCR4"
492,jlkpjgcf-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/jlkpjgcf-1.tif,,,,,"PTPRC, HLA-DRA, CXCR4, CD3D, VIM"
493,jokhcnbi-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/jokhcnbi-1.tif,,,,,"VIM, HLA-DRA, BASP1, PTGDS, MS4A1"
494,jpajncfc-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/jpajncfc-1.tif,,,,,"HLA-DRA, MS4A1, PTPRC, CXCR4, PTEN"
495,jpeolphn-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/jpeolphn-1.tif,,,,,"SLAMF1, CD79A, PRDM1, PRG4, HLA-DRB1"
496,kaedaahh-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/kaedaahh-1.tif,,,,,"HLA-DRA, VIM, MS4A1, CXCR4, ACTA2"
497,lddkdinh-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/lddkdinh-1.tif,,,,,"MS4A1, CXCR4, CD79A, CD83, TCL1A"
498,npafefbe-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/npafefbe-1.tif,,,,,(no RNA counts)
499,obidkidi-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/obidkidi-1.tif,,,,,"VIM, MS4A1, PTPRC, CD19, HLA-DRA"
500,objicpci-1,CD20,/data/yzy21/yy/aaran/out/crops/CD20/objicpci-1.tif,,,,,"BASP1, VIM, MYLK, VSIR, CYTIP"
501,abeanhpo-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/abeanhpo-1.tif,,,,,"VIM, CD8A, CXCL9, SERPINB9, TOP2A"
502,acembooi-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/acembooi-1.tif,,,,,"HAVCR2, CD45RO, CCL5, EDN1, HLA-DRA"
503,addldelp-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/addldelp-1.tif,,,,,"VIM, CD8A, CD3E, CCL5, CD2"
504,adeleepd-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/adeleepd-1.tif,,,,,"VIM, CD3E, NKG7, CD247, CLECL1"
505,afghkged-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/afghkged-1.tif,,,,,"MS4A1, CD79A, KRT18, ERBB2, KLRB1"
506,aglaobpa-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/aglaobpa-1.tif,,,,,"VIM, PCNA, CD3E, GZMK, VCAN"
507,agmfbbfp-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/agmfbbfp-1.tif,,,,,"VIM, HLA-DRA, GZMK, UBE2C, CD3E"
508,ahagkjbe-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/ahagkjbe-1.tif,,,,,"ADAMTS1, NKG7, HLA-DRA, AIF1"
509,ajhkebhb-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/ajhkebhb-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, CCL5, CD8A"
510,amhpngah-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/amhpngah-1.tif,,,,,"MS4A1, BANK1, VIM, HLA-DRA, PTPRC"
511,amjcaogj-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/amjcaogj-1.tif,,,,,"TCIM, CD69, PTPRC, CTNNB1, KRT18"
512,aomlmkhh-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/aomlmkhh-1.tif,,,,,"PTPRC, MS4A1, BASP1, HLA-DRA, GZMK"
513,aopenjfc-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/aopenjfc-1.tif,,,,,"HLA-DRA, HLA-DRB1, CD163, PTPRC, LYVE1"
514,bbnijlmd-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/bbnijlmd-1.tif,,,,,"HLA-DRA, HLA-DRB1, S100B, VIM, VSIR"
515,bcnbkdbc-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/bcnbkdbc-1.tif,,,,,"CTLA4, PTPRC, GPR183, CD69, HLA-DRA"
516,bdidflgh-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/bdidflgh-1.tif,,,,,"VIM, IL7R, PTPRC, FGL2, ACTA2"
517,beobgncb-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/beobgncb-1.tif,,,,,"MDM2, TENT5C, VIM, HLA-DRA, CD79A"
518,bgjmbapc-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/bgjmbapc-1.tif,,,,,"VIM, PTPRC, ACTA2, BCL2, GZMB"
519,blcpclmp-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/blcpclmp-1.tif,,,,,"HLA-DRA, IL7R, TRAC, CAVIN1, KLRD1"
520,bloapdeb-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/bloapdeb-1.tif,,,,,"HLA-DRA, VIM, PTPRC, CD3E, FCGR3A"
521,bmdfimlc-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/bmdfimlc-1.tif,,,,,"BASP1, VIM, FCGR3B, HLA-DRA, CLEC4E"
522,cajepcfk-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/cajepcfk-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, GZMK, FCGR3B"
523,cfcikafh-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/cfcikafh-1.tif,,,,,"VIM, HLA-DRA, CD27, PTPRC, GZMK"
524,coeiicno-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/coeiicno-1.tif,,,,,"MZB1, PECAM1, VIM, SLAMF7, HLA-DRA"
525,cogadgcl-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/cogadgcl-1.tif,,,,,"HLA-DRA, CYTIP, CXCL9, VIM, CD68"
526,daoahjfn-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/daoahjfn-1.tif,,,,,"VIM, GZMK, CD8A, HLA-DRA, PCNA"
527,dedibikg-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dedibikg-1.tif,,,,,"PTPRC, CD8A, HLA-DRA, GZMA, CCL5"
528,dfajfjab-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dfajfjab-1.tif,,,,,"LAG3, HAVCR2, HLA-DRA, CD8A, CD3E"
529,dgdcopdi-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dgdcopdi-1.tif,,,,,"CTLA4, VIM, PTPRC, MKI67, HLA-DRA"
530,dieiefee-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dieiefee-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, CD163, C1orf162"
531,dipjdjkd-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dipjdjkd-1.tif,,,,,"HLA-DRA, C1orf162, GPR183, CD3E, LAG3"
532,djhcnlgg-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/djhcnlgg-1.tif,,,,,"VIM, HLA-DRA, SERPINB9, PTPRC, CD8A"
533,djhkclna-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/djhkclna-1.tif,,,,,"VIM, NKG7, CD8A, GZMK, CCL5"
534,dlbcbien-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dlbcbien-1.tif,,,,,"HLA-DRA, VIM, TNC, AIF1, ADH1C"
535,dlfihkia-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dlfihkia-1.tif,,,,,"VIM, CD3D, HLA-DRA, CCL5, BASP1"
536,dlgfhkmg-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dlgfhkmg-1.tif,,,,,"CCL5, VIM, TRAC, HLA-DRB1, HLA-DRA"
537,dngcfekn-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dngcfekn-1.tif,,,,,"VIM, KLRB1, PTPRC, GZMK, CD247"
538,dnnljbig-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dnnljbig-1.tif,,,,,"VIM, IL7R, PTPRC, CD8A, CD83"
539,dpbaadhl-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dpbaadhl-1.tif,,,,,"HLA-DRA, FCGR3A, MEF2C, IGF1, CD86"
540,dphfigaf-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dphfigaf-1.tif,,,,,"GZMB, HLA-DRA, LAG3, TRAC, CD68"
541,dploogle-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/dploogle-1.tif,,,,,"CD8A, PTPRC, CD3E, SLAMF1, VIM"
542,eafiaefo-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eafiaefo-1.tif,,,,,"TFPI, VIM, PTPRC, PMP22, PROX1"
543,eagkcebn-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eagkcebn-1.tif,,,,,"IL7R, CD8A, CXCR4, CD3D, SELL"
544,eajnmmpg-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eajnmmpg-1.tif,,,,,"PTPRC, CD300E, VCAN, HLA-DRB1, ITGAX"
545,ebckkelo-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/ebckkelo-1.tif,,,,,"PTPRC, VIM, GZMK, CCL5, C1orf162"
546,eccfpiga-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eccfpiga-1.tif,,,,,"CD3E, VIM, CD8A, PTPRC, CCR7"
547,eegbpoij-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eegbpoij-1.tif,,,,,"VIM, MKI67, PCNA, HLA-DRA, SLAMF7"
548,eeihcnci-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eeihcnci-1.tif,,,,,"VIM, HLA-DRA, CD69, CD8A, SERPINB9"
549,efpefcnn-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/efpefcnn-1.tif,,,,,"MZB1, FKBP11, TENT5C, TCF4, PECAM1"
550,eilmmjpp-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eilmmjpp-1.tif,,,,,"IL7R, CD8A, MPEG1, CXCR4, PTPRC"
551,elmeifgj-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/elmeifgj-1.tif,,,,,"PTPRC, KRT18, VIM, FCGR3A, HLA-DRA"
552,elnaimdj-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/elnaimdj-1.tif,,,,,"VIM, HLA-DRA, MDM2, CD3D, CCL5"
553,eoofddmb-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eoofddmb-1.tif,,,,,"VIM, PTPRC, SELL, CYP2A7, TRAC"
554,eoolllld-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eoolllld-1.tif,,,,,"CD8A, VIM, MRC1, CCL5, CYTIP"
555,eopadbak-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/eopadbak-1.tif,,,,,"PRDM1, IL3RA, CXCR4, TNFRSF17, TCF4"
556,epckamak-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/epckamak-1.tif,,,,,"VIM, PTPRC, CD69, SEMA3C, RTKN2"
557,feaokpmg-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/feaokpmg-1.tif,,,,,"PTPRC, CD3D, HLA-DRA, IL2RA, CYTIP"
558,fecphcjn-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/fecphcjn-1.tif,,,,,"CD300E, VIM, CLEC4E, FGL2, PECAM1"
559,ffjfilke-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/ffjfilke-1.tif,,,,,"CD2, CCL5, RTKN2, CD3E, KRT18"
560,fgebdinl-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/fgebdinl-1.tif,,,,,"AIF1, PTPRC, CD3E, KLRB1, TRAC"
561,fglkgmog-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/fglkgmog-1.tif,,,,,"HLA-DRA, CCL5, FCGR3A, HLA-DRB1, PTPRC"
562,fhhcjdlk-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/fhhcjdlk-1.tif,,,,,"VIM, CD8A, PTPRC, LTBP2, PECAM1"
563,fhmnmipl-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/fhmnmipl-1.tif,,,,,"VIM, HAVCR2, CD3E, CCL5, SERPINB9"
564,fhplcdhg-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/fhplcdhg-1.tif,,,,,"PTPRC, VIM, HLA-DRA, CCL5, CXCR4"
565,golhjekp-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/golhjekp-1.tif,,,,,"VIM, PECAM1, CD93, HLA-DRA, PDGFRB"
566,gpachgom-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/gpachgom-1.tif,,,,,"VIM, FBN1, IGF1, CD8A, HAVCR2"
567,haaogpca-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/haaogpca-1.tif,,,,,"SFRP4, CD3D, HLA-DRA, VIM"
568,hclblbkd-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/hclblbkd-1.tif,,,,,"HLA-DRA, VWF, SELL, CTLA4, CLEC4E"
569,hfamcikm-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/hfamcikm-1.tif,,,,,"VIM, MET, CAVIN1, SEMA3C, MYLK"
570,hfmnbocf-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/hfmnbocf-1.tif,,,,,"VIM, ACTA2, GPR183, TCF4, CAVIN1"
571,hngakanm-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/hngakanm-1.tif,,,,,"HLA-DRA, HLA-DRB1, VIM, KLRD1, C1orf162"
572,hnpggajj-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/hnpggajj-1.tif,,,,,"TCF4, KCNK3, MRC1, RGS16, KLRC1"
573,hpaiogkm-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/hpaiogkm-1.tif,,,,,"VIM, HLA-DRA, CCL5, HLA-DRB1, SERPINB9"
574,idikdepl-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/idikdepl-1.tif,,,,,"LIF, VIM, TNC, TCIM, ADAM28"
575,iecojbok-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/iecojbok-1.tif,,,,,"CCL5, CD68, ACTA2, CTSK, TM4SF18"
576,immogdea-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/immogdea-1.tif,,,,,"VIM, PECAM1, PRDM1, CYTIP, GNG11"
577,ipdijhnd-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/ipdijhnd-1.tif,,,,,"VIM, CD2, CD3E, CD8A, CD83"
578,jafbjolb-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jafbjolb-1.tif,,,,,"CD3D, VIM"
579,jbhmjcho-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jbhmjcho-1.tif,,,,,"MZB1, VIM, TENT5C, SLAMF7, CFTR"
580,jdgohegl-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jdgohegl-1.tif,,,,,"VIM, TRAC, PTPRC, FOXP3, CAVIN1"
581,jgghgicf-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jgghgicf-1.tif,,,,,"PTPRC, NKG7, GZMA, VIM, SLC26A2"
582,jheafdcc-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jheafdcc-1.tif,,,,,"VIM, ADAMTS1, PDGFRB, ALDH1A3, CTSK"
583,jliipfek-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jliipfek-1.tif,,,,,"HLA-DRA, VIM, BANK1, HLA-DRB1, BASP1"
584,jpadakfm-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jpadakfm-1.tif,,,,,"FBLN1, C1orf162, HLA-DRA"
585,jpdolbbm-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/jpdolbbm-1.tif,,,,,"BANK1, TCL1A, HLA-DRA, CAVIN2, MDM2"
586,kkflnhjb-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/kkflnhjb-1.tif,,,,,"VIM, CD8A, HLA-DRA, CD2, TIGIT"
587,kolopcgn-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/kolopcgn-1.tif,,,,,"HLA-DRA, CAVIN1, FGL2, IL7R, CD3E"
588,kpiagmph-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/kpiagmph-1.tif,,,,,"VIM, CXCL6, HLA-DRA, TNFRSF9, MET"
589,lakhnkam-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/lakhnkam-1.tif,,,,,"MPEG1, HLA-DRA, CD4, HLA-DRB1, CD14"
590,lbbjkmol-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/lbbjkmol-1.tif,,,,,"VIM, CCL5, KLRD1, CD8A, CCR7"
591,lcjpbnnf-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/lcjpbnnf-1.tif,,,,,"TENT5C, PECAM1, SLAMF7, VIM, PTPRC"
592,lffepeph-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/lffepeph-1.tif,,,,,"VIM, MMRN1, CTNNB1, ECSCR, EGFL7"
593,lhkpekph-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/lhkpekph-1.tif,,,,,"PECAM1, VIM, CD2, CD8A, SDC1"
594,mkbkmmif-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/mkbkmmif-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, VSIG4, ADAMTS1"
595,mkfhfhpf-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/mkfhfhpf-1.tif,,,,,"VIM, PCNA, DST, TM4SF18, CXCL6"
596,mnnpdkpm-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/mnnpdkpm-1.tif,,,,,"HLA-DRA, HLA-DRB5, FCGR3A, FCER1A, CCL5"
597,mokhacmh-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/mokhacmh-1.tif,,,,,"HLA-DRB1, VIM, CXCL6, AIF1, FCGR3B"
598,nnbdjkdj-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/nnbdjkdj-1.tif,,,,,"MET, CD2, VIM, C1orf162, CCL5"
599,ogcjeejc-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/ogcjeejc-1.tif,,,,,"C7, PDGFRB, VIM, VCAN, SFRP4"
600,oggfmaje-1,CD3E,/data/yzy21/yy/aaran/out/crops/CD3E/oggfmaje-1.tif,,,,,"VIM, CCL5, TCF4, MKI67, C1orf162"
601,abpebpdl-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/abpebpdl-1.tif,,,,,"VIM, FOXP3, CD3E, PRF1, CD2"
602,adloijin-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/adloijin-1.tif,,,,,"MEF2C, CXCR4, HLA-DRB1, IRF8, GZMB"
603,afjigdac-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/afjigdac-1.tif,,,,,"PTGDS, PTPRC, CD4, MPEG1, ADAM28"
604,anelaika-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/anelaika-1.tif,,,,,"HLA-DRA, VIM, PTPRC, GZMA, GLIPR1"
605,anoodenc-1,CD4,/data/yzy21/yy/aaran/out/crops/CD4/anoodenc-1.tif,,,,,"VIM, FBLN1, CTSK, CCL5, TOP2A"
